Country,Code,Year,Mortality rate,GDP,Homicide,Health expenditure,Universal_healthcare
Saint Lucia,LCA,2012,2,14637.9295,2.793193195,8.34772855,0
Saint Lucia,LCA,2013,2.03,14105.31642,2.715362715,7.85441263,0
Saint Lucia,LCA,2014,2.06,14288.82231,2.655411448,6.71904145,0
Saint Vincent and the Grenadines,VCT,1995,2.22,7572.017503,2.016690917,6.72311994,0
Saint Vincent and the Grenadines,VCT,1996,2.23,7673.799557,1.926290731,6.7303465,0
Saint Vincent and the Grenadines,VCT,1997,2.23,7949.256145,2.026490945,7.47797437,0
Saint Vincent and the Grenadines,VCT,1998,2.23,8281.150757,2.16059266,6.80509482,0
Saint Vincent and the Grenadines,VCT,1999,2.23,8509.068057,2.122395142,6.46801482,0
Saint Vincent and the Grenadines,VCT,2000,2.22,8646.608816,2.124798632,3.7286133,0
Saint Vincent and the Grenadines,VCT,2001,2.2,8785.824912,2.2600634,3.64487016,0
Saint Vincent and the Grenadines,VCT,2002,2.19,9323.739689,2.328917057,3.93148728,0
Saint Vincent and the Grenadines,VCT,2003,2.17,10019.65076,2.396150013,3.90559599,0
Saint Vincent and the Grenadines,VCT,2004,2.16,10417.05926,2.563315157,3.72254162,0
Saint Vincent and the Grenadines,VCT,2005,2.15,10666.73856,2.639731012,3.65905803,0
Saint Vincent and the Grenadines,VCT,2006,2.13,11488.37742,2.671814269,3.88350892,0
Saint Vincent and the Grenadines,VCT,2007,2.11,11881.82116,2.793950828,3.92014582,0
Saint Vincent and the Grenadines,VCT,2008,2.07,12082.89223,2.705678413,4.69654243,0
Saint Vincent and the Grenadines,VCT,2009,2.03,11841.05243,2.676627783,5.13037013,0
Saint Vincent and the Grenadines,VCT,2010,1.98,11447.46662,2.630555793,4.70791229,0
Saint Vincent and the Grenadines,VCT,2011,1.92,11393.67943,2.600789957,4.99199565,0
Saint Vincent and the Grenadines,VCT,2012,1.86,11538.36691,2.540037219,8.47719837,0
Saint Vincent and the Grenadines,VCT,2013,1.8,11729.41835,2.50134206,5.2086,0
Saint Vincent and the Grenadines,VCT,2014,1.74,11845.21038,2.47769521,8.63023974,0
Samoa,WSM,1995,2.49,4096.505404,0.809538807,4.60886667,0
Samoa,WSM,1996,2.4,4361.991269,0.795032638,4.17497735,0
Samoa,WSM,1997,2.31,4367.094732,0.791897968,4.64260971,0
Samoa,WSM,1998,2.23,4442.961848,0.787823765,5.16712117,0
Samoa,WSM,1999,2.15,4520.001593,0.782015384,5.59621339,0
Samoa,WSM,2000,2.07,4809.239885,0.770413143,5.31099354,0
Samoa,WSM,2001,2.01,5115.426532,0.758191261,5.15897595,0
Samoa,WSM,2002,1.95,5306.899332,0.745144885,5.01272806,0
Samoa,WSM,2003,1.91,5513.06118,0.728772798,4.70708479,0
Samoa,WSM,2004,1.88,5731.997518,0.711804871,4.44716302,0
Samoa,WSM,2005,1.87,5932.875631,0.690745335,4.4674683,0
Samoa,WSM,2006,1.86,6011.151701,0.678115509,4.67689122,0
Samoa,WSM,2007,1.86,6350.104135,0.654847561,5.25092298,0
Samoa,WSM,2008,1.86,6371.309048,0.641526767,4.51961091,0
Samoa,WSM,2009,2.4,6022.795875,0.537847786,5.04306066,0
Samoa,WSM,2010,1.84,6006.383728,0.609392324,5.70478027,0
Samoa,WSM,2011,1.82,6206.154634,0.59696127,5.79833054,0
Samoa,WSM,2012,1.8,5901.405539,0.58405159,5.01570584,0
Samoa,WSM,2013,1.77,5826.675959,0.587304327,6.90784194,0
Samoa,WSM,2014,1.73,5785.487988,0.581590428,7.21510906,0
Sao Tome and Principe,STP,2001,7.93,2589.163857,0.77827312,10.27774064,0
Sao Tome and Principe,STP,2002,7.47,2602.347064,0.792582061,10.2099232,0
Sao Tome and Principe,STP,2003,7,2718.922657,0.807402512,11.1180666,0
Sao Tome and Principe,STP,2004,6.56,2761.949328,0.814104959,9.93609895,0
Sao Tome and Principe,STP,2005,6.16,2887.700597,0.797743118,10.03778171,0
Sao Tome and Principe,STP,2006,5.77,3069.000526,0.835250892,7.84085755,0
Sao Tome and Principe,STP,2007,5.41,3080.798742,0.838455831,7.43878143,0
Sao Tome and Principe,STP,2008,5.08,3239.020211,0.868058208,5.66213472,0
Sao Tome and Principe,STP,2009,4.79,3227.913337,0.90379599,6.6527575,0
Sao Tome and Principe,STP,2010,4.5,3357.470193,0.909204286,5.24180131,0
Sao Tome and Principe,STP,2011,4.24,3426.324614,0.930764808,5.44255012,0
Sao Tome and Principe,STP,2012,4.01,3461.32746,0.958385807,8.60347569,0
Sao Tome and Principe,STP,2013,3.81,3558.436593,0.976111034,9.76121412,0
Sao Tome and Principe,STP,2014,3.63,3720.786785,0.989518675,8.35346606,0
Saudi Arabia,SAU,1995,3.04,42855.78584,0.205577585,2.93255211,0
Saudi Arabia,SAU,1996,2.83,43073.13082,0.208833117,2.93290445,0
Saudi Arabia,SAU,1997,2.65,42710.91058,0.209869696,3.02890481,0
Saudi Arabia,SAU,1998,2.48,43111.0823,0.212760651,3.31272189,0
Saudi Arabia,SAU,1999,2.33,40643.83712,0.214887414,4.09906153,0
Saudi Arabia,SAU,2000,2.2,41955.20779,0.221820261,4.23538585,0
Saudi Arabia,SAU,2001,2.07,40393.97196,0.230661855,4.48913476,0
Saudi Arabia,SAU,2002,1.95,38170.22343,0.238366011,4.28214226,0
Saudi Arabia,SAU,2003,1.84,41229.81259,0.243251857,4.01870035,0
Saudi Arabia,SAU,2004,1.74,43210.24996,0.249823219,3.5839803,0
Saudi Arabia,SAU,2005,1.64,44309.5346,0.255191886,3.4187517,0
Saudi Arabia,SAU,2006,1.54,44276.89297,0.256260271,3.54970413,0
Saudi Arabia,SAU,2007,1.45,43865.92031,0.261120794,3.48745137,0
Saudi Arabia,SAU,2008,1.36,45340.1182,0.269214959,2.87015066,0
Saudi Arabia,SAU,2009,1.27,43169.54229,0.272696215,4.08644859,0
Saudi Arabia,SAU,2010,1.19,44036.76735,0.27957843,3.49296819,0
Saudi Arabia,SAU,2011,1.11,46989.14767,0.289725402,3.56571403,0
Saudi Arabia,SAU,2012,1.04,48024.45967,0.300998339,3.86342862,0
Saudi Arabia,SAU,2013,0.97,47848.37647,0.311456441,4.24536506,0
Saudi Arabia,SAU,2014,0.91,48209.13733,0.321028619,4.68408481,0
Senegal,SEN,1995,13.85,2380.247333,0.118658836,3.93436113,0
Senegal,SEN,1996,13.91,2367.648145,0.11835554,4.08425752,0
Senegal,SEN,1997,13.88,2381.506898,0.119945317,3.93954329,0
Senegal,SEN,1998,13.73,2463.460876,0.12000224,3.96613493,0
Senegal,SEN,1999,13.42,2557.792835,0.120783811,4.48967969,0
Senegal,SEN,2000,12.91,2595.109288,0.122408742,4.63151098,0
Senegal,SEN,2001,12.26,2642.686144,0.124161823,4.97866497,0
Senegal,SEN,2002,11.5,2580.8321,0.124836308,5.06418774,0
Senegal,SEN,2003,10.7,2658.561798,0.128340886,5.39898595,0
Senegal,SEN,2004,9.91,2712.877539,0.136586302,5.68098678,0
Senegal,SEN,2005,9.18,2758.353446,0.138812471,5.35462391,0
Senegal,SEN,2006,8.53,2750.19548,0.278218734,5.4435566,0
Senegal,SEN,2007,7.95,2754.192237,0.14447412,4.72179722,0
Senegal,SEN,2008,7.45,2780.615307,0.146217364,4.93514752,0
Senegal,SEN,2009,7.02,2780.613027,0.146972732,4.8075596,0
Senegal,SEN,2010,6.63,2797.11016,0.149292643,4.62149151,0
Senegal,SEN,2011,6.3,2757.079405,0.152690674,4.41690185,0
Senegal,SEN,2012,6,2788.671459,0.156062993,4.31118548,0
Senegal,SEN,2013,5.74,2777.111769,0.159927472,4.51055336,0
Senegal,SEN,2014,5.5,2868.315877,0.164215646,4.66497201,0
Serbia,SRB,1995,1.96,7752.188074,0.486617495,6.50632514,0
Serbia,SRB,1996,1.74,8245.97008,0.4845965,6.50568356,0
Serbia,SRB,1997,1.54,8865.067803,0.480001968,6.51275954,0
Serbia,SRB,1998,1.39,9196.049821,0.436579012,6.56727432,0
Serbia,SRB,1999,1.31,8359.604394,0.385447154,6.60692489,0
Serbia,SRB,2000,1.27,8900.593928,0.413414198,6.52558279,0
Serbia,SRB,2001,1.22,9529.216827,0.385537857,6.88541032,0
Serbia,SRB,2002,1.15,10146.56493,0.358398578,8.09016738,0
Serbia,SRB,2003,1.05,10614.32825,0.335835773,8.12851142,0
Serbia,SRB,2004,0.97,11599.64443,0.312854109,8.23883414,0
Serbia,SRB,2005,0.89,12277.97654,0.287051546,8.70154867,0
Serbia,SRB,2006,0.84,12955.95319,0.268191488,8.99165287,0
Serbia,SRB,2007,0.81,13846.28238,0.25657974,10.01500892,0
Serbia,SRB,2008,0.8,14691.78028,0.242085777,10.04801464,0
Serbia,SRB,2009,0.78,14347.85625,0.227444293,9.90349052,0
Serbia,SRB,2010,0.76,14510.9633,0.214010685,10.08880983,0
Serbia,SRB,2011,0.74,14923.8016,0.202791624,9.72329413,0
Serbia,SRB,2012,0.71,14894.19593,0.195461215,9.89106186,0
Serbia,SRB,2013,0.69,15399.78291,0.190476295,10.11558912,0
Serbia,SRB,2014,0.66,15226.32017,0.1849653,10.36881192,0
Seychelles,SYC,1995,1.43,15488.29749,0.95425866,4.97004056,0
Seychelles,SYC,1996,1.41,16013.26099,0.984448456,5.07147834,0
Seychelles,SYC,1997,1.4,17719.5408,1.009339252,5.57218446,0
Seychelles,SYC,1998,1.39,18836.57432,1.052983644,4.94515287,0
Seychelles,SYC,1999,1.38,18815.96028,1.065902782,4.95764546,0
Seychelles,SYC,2000,1.38,18931.15063,1.066990882,4.61725436,0
Seychelles,SYC,2001,1.37,18485.01664,1.072876571,4.45396104,0
Seychelles,SYC,2002,1.37,18145.85197,1.074259806,4.20887554,0
Seychelles,SYC,2003,1.37,17271.91556,1.066702024,4.64427154,0
Seychelles,SYC,2004,1.37,16841.84349,1.044807054,4.17338663,0
Seychelles,SYC,2005,1.37,18273.71966,0.998271826,3.90758098,0
Seychelles,SYC,2006,1.38,19580.90178,0.970042678,3.72881909,0
Seychelles,SYC,2007,1.38,21511.41316,0.951896494,3.30160537,0
Seychelles,SYC,2008,1.39,20584.08235,0.92146197,2.6367745,0
Seychelles,SYC,2009,1.4,20276.8284,0.878821618,2.63590921,0
Seychelles,SYC,2010,1.41,20892.69175,0.861403798,3.59400354,0
Seychelles,SYC,2011,1.42,23140.9268,0.848341233,3.38253043,0
Seychelles,SYC,2012,1.43,23203.948,0.845992091,4.08323853,0
Seychelles,SYC,2013,1.45,24150.21072,0.848175567,3.57848961,0
Seychelles,SYC,2014,1.46,24848.61022,0.842895835,3.36981689,0
Sierra Leone,SLE,1995,24.95,1111.388691,0.209808049,11.3546981,0
Sierra Leone,SLE,1996,24.61,1128.597284,0.11019032,11.08218521,0
Sierra Leone,SLE,1997,24.22,1056.722487,0.094731348,11.59462938,0
Sierra Leone,SLE,1998,23.77,1064.246464,0.088759376,10.92184125,0
Sierra Leone,SLE,1999,23.29,1024.2721,0.090659221,12.15877898,0
Sierra Leone,SLE,2000,22.77,1063.297198,0.097836988,13.63256032,0
Sierra Leone,SLE,2001,22.22,960.3215051,0.100821363,11.8345473,0
Sierra Leone,SLE,2002,21.63,1162.256817,0.102293573,11.96043347,0
Sierra Leone,SLE,2003,21.03,1213.020006,0.102530979,11.69246204,0
Sierra Leone,SLE,2004,20.4,1237.629333,0.10363032,11.66277367,0
Sierra Leone,SLE,2005,19.73,1244.901414,0.103407153,12.24678485,0
Sierra Leone,SLE,2006,19.04,1256.616445,0.10593051,10.67789154,0
Sierra Leone,SLE,2007,18.32,1321.512851,0.11043633,10.1169446,0
Sierra Leone,SLE,2008,17.57,1360.161098,0.112204496,10.29246346,0
Sierra Leone,SLE,2009,16.81,1372.392067,0.116824813,13.13439594,0
Sierra Leone,SLE,2010,16.05,1413.563736,0.123902044,10.31962615,0
Sierra Leone,SLE,2011,15.32,1469.033451,0.125932386,11.98498249,0
Sierra Leone,SLE,2012,14.63,1654.412185,0.13358756,11.23526449,0
Sierra Leone,SLE,2013,13.98,1953.088364,0.138800835,11.58532421,0
Sierra Leone,SLE,2014,13.77,1997.509291,0.133987616,11.08990224,0
Singapore,SGP,1995,0.5,48851.44475,0.426085623,2.93538792,1
Singapore,SGP,1996,0.48,50410.28181,0.41972245,2.85809099,1
Singapore,SGP,1997,0.46,52801.49945,0.430967173,2.79514503,1
Singapore,SGP,1998,0.44,49917.37396,0.40906348,3.10455417,1
Singapore,SGP,1999,0.41,52354.58158,0.403919,2.81540411,1
Singapore,SGP,2000,0.39,56106.73202,0.381133633,2.70571076,1
Singapore,SGP,2001,0.36,54029.73472,0.34767214,2.3688879,1
Singapore,SGP,2002,0.34,55634.71939,0.321820622,2.84341036,1
Singapore,SGP,2003,0.32,59022.10295,0.299850541,3.62564229,1
Singapore,SGP,2004,0.3,64011.42551,0.267568935,3.17368627,1
Singapore,SGP,2005,0.29,67125.56464,0.247292068,3.7437377,1
Singapore,SGP,2006,0.29,70915.99151,0.227532297,3.65590488,1
Singapore,SGP,2007,0.29,74159.38738,0.21778834,3.45830706,1
Singapore,SGP,2008,0.28,71629.82744,0.211093207,3.91164646,1
Singapore,SGP,2009,0.28,69585.84488,0.194648829,4.27307275,1
Singapore,SGP,2010,0.28,78294.03142,0.18731579,3.95624757,1
Singapore,SGP,2011,0.28,81538.36518,0.174352586,3.93233174,1
Singapore,SGP,2012,0.28,83112.00734,0.155451821,4.22285179,1
Singapore,SGP,2013,0.28,85732.80394,0.146873628,4.52704132,1
Singapore,SGP,2014,0.27,87959.41675,0.138901655,4.92279194,1
Slovakia,SVK,1995,1.19,13249.53762,0.331839448,6.06387494,0
Slovakia,SVK,1996,1.15,14096.77228,0.334035501,6.43714522,0
Slovakia,SVK,1997,1.1,14904.5805,0.344847887,5.78420775,0
Slovakia,SVK,1998,1.06,15491.31442,0.352301742,5.65522564,0
Slovakia,SVK,1999,1.01,15459.12234,0.351613506,5.75379503,0
Slovakia,SVK,2000,0.98,15660.64385,0.347619604,5.49890785,0
Slovakia,SVK,2001,0.94,16199.82774,0.344262787,5.50461613,0
Slovakia,SVK,2002,0.91,16936.50563,0.349124881,5.62930119,0
Slovakia,SVK,2003,0.88,17879.62275,0.345987734,5.81850192,0
Slovakia,SVK,2004,0.85,18827.29975,0.339849465,7.21098106,0
Slovakia,SVK,2005,0.82,20072.35,0.339806301,7.04485118,0
Slovakia,SVK,2006,0.79,21776.12924,0.346694248,7.34768079,0
Slovakia,SVK,2007,0.77,24127.88468,0.343289968,7.75529417,0
Slovakia,SVK,2008,0.74,25451.15176,0.328123427,8.0208281,0
Slovakia,SVK,2009,0.72,24030.61182,0.30668656,9.15199445,0
Slovakia,SVK,2010,0.7,25417.81236,0.292410503,8.50861648,0
Slovakia,SVK,2011,0.68,26107.82871,0.28530117,7.95706221,0
Slovakia,SVK,2012,0.66,26557.79138,0.275243036,8.14522055,0
Slovakia,SVK,2013,0.65,26706.09511,0.264522823,8.00422824,0
Slovakia,SVK,2014,0.64,27384.97181,0.261554277,8.05404755,0
Slovenia,SVN,1995,0.74,21483.69909,0.238282319,7.45548818,1
Slovenia,SVN,1996,0.7,22185.69296,0.235194468,7.63863893,1
Slovenia,SVN,1997,0.65,23337.38167,0.234077232,7.75623737,1
Slovenia,SVN,1998,0.62,24155.32932,0.213997984,7.81007276,1
Slovenia,SVN,1999,0.58,25425.28451,0.212486307,7.79898595,1
Slovenia,SVN,2000,0.55,26281.06845,0.20053464,8.26416456,1
Slovenia,SVN,2001,0.52,27083.72474,0.191780923,8.56912386,1
Slovenia,SVN,2002,0.49,27998.45536,0.197127126,8.62002958,1
Slovenia,SVN,2003,0.47,28809.90583,0.194095907,8.76732486,1
Slovenia,SVN,2004,0.44,30046.52932,0.192786377,8.46523245,1
Slovenia,SVN,2005,0.42,31133.71519,0.173589269,8.49586245,1
Slovenia,SVN,2006,0.4,32817.88811,0.163061346,8.41787985,1
Slovenia,SVN,2007,0.38,34912.84718,0.154985761,7.98322378,1
Slovenia,SVN,2008,0.36,36081.12864,0.138514452,8.46557039,1
Slovenia,SVN,2009,0.34,33057.41475,0.12810429,9.37871271,1
Slovenia,SVN,2010,0.32,33355.84763,0.119939853,9.06859821,1
Slovenia,SVN,2011,0.31,33573.33551,0.120690761,9.0771408,1
Slovenia,SVN,2012,0.29,32618.60888,0.116580839,9.36723766,1
Slovenia,SVN,2013,0.28,32239.08456,0.116732335,9.29292245,1
Slovenia,SVN,2014,0.26,33098.94416,0.110446663,9.23388628,1
Solomon Islands,SLB,1995,3.36,2975.278358,0.828971622,3.24687359,0
Solomon Islands,SLB,1996,3.28,2939.337979,0.83096557,3.01942846,0
Solomon Islands,SLB,1997,3.21,2832.054982,0.829707984,3.28349045,0
Solomon Islands,SLB,1998,3.15,2790.237907,0.831917998,3.5283561,0
Solomon Islands,SLB,1999,3.1,2701.373969,0.826038317,3.80478354,0
Solomon Islands,SLB,2000,3.04,2253.610862,0.819733587,4.56048235,0
Solomon Islands,SLB,2001,3,2018.940939,0.824460679,6.4432523,0
Solomon Islands,SLB,2002,2.97,1910.717968,0.821292762,6.09018055,0
Solomon Islands,SLB,2003,2.94,1982.681387,0.815125561,6.00398587,0
Solomon Islands,SLB,2004,2.91,2061.38887,0.805761462,5.64064416,0
Solomon Islands,SLB,2005,2.88,2122.963527,0.816688428,7.83435685,0
Solomon Islands,SLB,2006,2.84,2174.52641,0.815002845,6.6640115,0
Solomon Islands,SLB,2007,2.79,2220.379216,0.810104203,6.42147919,0
Solomon Islands,SLB,2008,2.73,2296.892336,0.821076018,5.97100604,0
Solomon Islands,SLB,2009,2.66,2301.587754,0.816117,7.92179206,0
Solomon Islands,SLB,2010,2.59,2439.862325,0.821109041,7.46783612,0
Solomon Islands,SLB,2011,2.52,2551.263758,0.820097035,5.08309566,0
Solomon Islands,SLB,2012,2.44,2530.758932,0.817280347,5.48036406,0
Solomon Islands,SLB,2013,2.37,2594.461708,0.813984278,5.42167209,0
Solomon Islands,SLB,2014,2.3,2551.401066,0.803030291,5.05106254,0
South Africa,ZAF,1995,5.94,9541.174288,5.92239303,8.28382429,1
South Africa,ZAF,1996,6.18,9761.738955,5.455330751,8.47180399,1
South Africa,ZAF,1997,6.41,9841.63101,5.22027475,8.58889772,1
South Africa,ZAF,1998,6.68,9733.517153,5.10325111,8.48517314,1
South Africa,ZAF,1999,6.93,9819.589496,4.949609449,8.50569496,1
South Africa,ZAF,2000,7.11,10088.85225,4.828538237,8.06849287,1
South Africa,ZAF,2001,7.3,10224.02333,4.474497927,8.31481812,1
South Africa,ZAF,2002,7.44,10469.18908,4.247988957,8.08571189,1
South Africa,ZAF,2003,7.6,10646.83151,4.033874396,8.25734824,1
South Africa,ZAF,2004,7.81,10997.01091,3.804901087,7.92666753,1
South Africa,ZAF,2005,7.91,11434.91524,3.573824664,7.76856193,1
South Africa,ZAF,2006,7.94,11924.07341,3.388221313,7.56779385,1
South Africa,ZAF,2007,7.53,12402.04946,3.190039584,7.53305757,1
South Africa,ZAF,2008,6.87,12628.20084,3.040036263,7.74694468,1
South Africa,ZAF,2009,5.98,12262.14303,2.897085455,8.38628739,1
South Africa,ZAF,2010,5.12,12452.33753,2.790054177,8.5041601,1
South Africa,ZAF,2011,4.48,12666.70802,2.69416709,8.61362713,1
South Africa,ZAF,2012,4.09,12743.93861,2.683164678,8.79451471,1
South Africa,ZAF,2013,3.92,12852.78216,2.701203842,8.77541891,1
South Africa,ZAF,2014,3.81,12884.4846,2.767472918,8.79698456,1
South Asia,,1995,11.18,2193.861333,0.469454786,3.757820559,0
South Asia,,1996,10.82,2295.83075,0.474614731,3.656273796,0
South Asia,,1997,10.45,2334.911944,0.483161583,3.866585397,0
South Asia,,1998,10.08,2416.349932,0.49031316,3.944082901,0
South Asia,,1999,9.71,2552.061634,0.500327793,3.758671253,0
South Asia,,2000,9.34,2607.035311,0.5032828,3.919776125,0
South Asia,,2001,8.98,2673.924962,0.497581265,4.098984092,0
South Asia,,2002,8.63,2720.688002,0.506063693,4.096972287,0
South Asia,,2003,8.3,2867.970761,0.495587516,4.007091806,0
South Asia,,2004,7.99,3031.556986,0.499666875,3.966091056,0
South Asia,,2005,7.67,3206.721212,0.505309083,4.063868816,0
South Asia,,2006,7.36,3396.210347,0.506104583,4.090033531,0
South Asia,,2007,7.07,3586.036149,0.508742087,4.082550979,0
South Asia,,2008,6.77,3646.368341,0.515510811,4.156882832,0
South Asia,,2009,6.48,3845.068135,0.5097336,4.176042366,0
South Asia,,2010,6.19,4076.367958,0.498596544,4.137795183,0
South Asia,,2011,5.91,4225.204129,0.490945658,4.162183598,0
South Asia,,2012,5.64,4397.798925,0.473735532,4.172821163,0
South Asia,,2013,5.38,4602.915619,0.468160052,4.265805149,0
South Asia,,2014,5.12,4859.310249,0.452577851,4.372983081,0
South Korea,KOR,1995,1.04,18120.4939,0.377965739,3.67276956,1
South Korea,KOR,1996,0.97,19364.94137,0.40265094,3.87615854,1
South Korea,KOR,1997,0.9,20367.97364,0.420394437,3.86772523,1
South Korea,KOR,1998,0.84,19184.22375,0.442882204,3.96643703,1
South Korea,KOR,1999,0.8,21232.60976,0.450751297,4.20207908,1
South Korea,KOR,2000,0.75,22963.63854,0.467351034,4.22599348,1
South Korea,KOR,2001,0.71,23893.89701,0.482303369,4.75962664,1
South Korea,KOR,2002,0.68,25591.39905,0.483938901,4.61261035,1
South Korea,KOR,2003,0.64,26260.36841,0.497314048,4.92542518,1
South Korea,KOR,2004,0.6,27515.95177,0.501460177,4.95938228,1
South Korea,KOR,2005,0.56,28640.70624,0.492191516,5.32851591,1
South Korea,KOR,2006,0.52,29990.522,0.475383803,5.75710863,1
South Korea,KOR,2007,0.48,31569.9312,0.456699296,5.98674394,1
South Korea,KOR,2008,0.45,32275.12525,0.441176223,6.15807158,1
South Korea,KOR,2009,0.43,32363.96866,0.415362632,6.65612235,1
South Korea,KOR,2010,0.41,34394.49049,0.389309875,6.79430738,1
South Korea,KOR,2011,0.4,35388.97691,0.352414409,6.83252287,1
South Korea,KOR,2012,0.38,36049.19349,0.319744491,7.01258591,1
South Korea,KOR,2013,0.37,37021.13416,0.297898383,7.19693064,1
South Korea,KOR,2014,0.36,37967.47562,0.275308215,7.37311255,1
Spain,ESP,1995,0.69,29042.34414,0.116746353,7.44459252,1
Spain,ESP,1996,0.65,29691.0968,0.115853425,7.46292642,1
Spain,ESP,1997,0.61,30661.65483,0.118474182,7.33387575,1
Spain,ESP,1998,0.59,31876.43959,0.119630878,7.3192794,1
Spain,ESP,1999,0.56,33173.1172,0.124067085,7.31629197,1
Spain,ESP,2000,0.54,34757.61502,0.131210344,7.21475551,1
Spain,ESP,2001,0.53,35874.75293,0.135549854,7.24157367,1
Spain,ESP,2002,0.51,36337.5552,0.137388239,7.25041069,1
Spain,ESP,2003,0.5,36750.44185,0.137428744,7.98814212,1
Spain,ESP,2004,0.49,37249.77351,0.139859896,8.04569615,1
Spain,ESP,2005,0.47,37963.36584,0.132717064,8.11898424,1
Spain,ESP,2006,0.45,38858.47107,0.128204737,8.23258934,1
Spain,ESP,2007,0.44,39520.82227,0.123792853,8.35762244,1
Spain,ESP,2008,0.42,39240.39519,0.119904529,8.80496468,1
Spain,ESP,2009,0.4,37430.6785,0.113709728,9.52140118,1
Spain,ESP,2010,0.38,37319.47622,0.108074017,9.55574089,1
Spain,ESP,2011,0.37,36884.25924,0.103269345,9.47835693,1
Spain,ESP,2012,0.36,35769.46003,0.097523461,9.38884953,1
Spain,ESP,2013,0.35,35371.73982,0.092394146,9.09572402,1
Spain,ESP,2014,0.34,35968.62014,0.088395046,9.02988651,1
Sri Lanka,LKA,1995,2,4790.348767,1.076350877,3.44024607,1
Sri Lanka,LKA,1996,1.93,4938.710274,1.097230298,3.4601004,1
Sri Lanka,LKA,1997,1.86,5225.577743,1.086095641,3.3443674,1
Sri Lanka,LKA,1998,1.79,5443.484129,1.050583966,3.71291943,1
Sri Lanka,LKA,1999,1.72,5647.558328,1.062308406,3.6543685,1
Sri Lanka,LKA,2000,1.65,5949.970029,1.053556374,3.77494054,1
Sri Lanka,LKA,2001,1.6,5816.473939,1.058378698,3.80731091,1
Sri Lanka,LKA,2002,1.55,5999.25704,1.070911966,3.88774826,1
Sri Lanka,LKA,2003,1.51,6302.215947,1.062530705,3.9535948,1
Sri Lanka,LKA,2004,2.91,6589.463508,0.87298582,4.28272642,1
Sri Lanka,LKA,2005,1.42,6944.226768,1.106447183,4.06081747,1
Sri Lanka,LKA,2006,1.35,7419.413868,1.158578847,4.06216396,1
Sri Lanka,LKA,2007,1.29,7865.368304,0.963221415,3.75875181,1
Sri Lanka,LKA,2008,1.24,8274.175363,0.847456632,3.44475072,1
Sri Lanka,LKA,2009,1.2,8507.592916,0.756451996,3.36899956,1
Sri Lanka,LKA,2010,1.16,9126.865612,0.696467142,3.43256993,1
Sri Lanka,LKA,2011,1.12,9827.622086,0.721220564,3.2814775,1
Sri Lanka,LKA,2012,1.06,10712.39735,0.690948579,3.20966147,1
Sri Lanka,LKA,2013,1,10990.07059,0.646956533,3.67699093,1
Sri Lanka,LKA,2014,0.93,11428.1079,0.631286597,3.50335011,1
Sub-Saharan Africa,,1995,17.01,2576.741589,0.741327818,6.138446032,0
Sub-Saharan Africa,,1996,16.66,2640.360376,0.753483589,6.07036172,0
Sub-Saharan Africa,,1997,16.36,2662.134448,0.741482949,6.127894351,0
Sub-Saharan Africa,,1998,16,2658.714898,0.771121684,6.141792925,0
Sub-Saharan Africa,,1999,15.54,2649.371535,0.793624822,6.061632266,0
Sub-Saharan Africa,,2000,15.06,2665.293404,0.831957144,5.520237604,0
Sub-Saharan Africa,,2001,14.54,2708.660811,0.804621285,5.792132074,0
Sub-Saharan Africa,,2002,14,2799.548819,0.827238007,5.381285752,0
Sub-Saharan Africa,,2003,13.46,2840.573863,0.806613781,5.985481511,0
Sub-Saharan Africa,,2004,12.93,2946.794079,0.819841922,6.036514634,0
Sub-Saharan Africa,,2005,12.41,3047.026322,0.782969324,5.856031027,0
Sub-Saharan Africa,,2006,11.92,3151.400352,0.793439433,5.657194728,0
Sub-Saharan Africa,,2007,11.44,3267.871812,0.778337539,5.616780353,0
Sub-Saharan Africa,,2008,10.98,3354.299998,0.785058781,5.588686261,0
Sub-Saharan Africa,,2009,10.53,3377.365011,0.795865325,6.145961955,0
Sub-Saharan Africa,,2010,10.12,3479.470191,0.791766216,5.793100046,0
Sub-Saharan Africa,,2011,9.75,3551.438543,0.808992919,5.806266094,0
Sub-Saharan Africa,,2012,9.41,3624.529101,0.808352948,5.602084946,0
Sub-Saharan Africa,,2013,9.1,3715.465159,0.81542694,5.651192434,0
Sub-Saharan Africa,,2014,8.83,3801.736252,0.843109096,5.474746875,0
Sudan,SDN,1995,11.87,1804.74693,0.064239038,3.98472106,0
Sudan,SDN,1996,11.6,1861.146769,0.073868031,4.43545193,0
Sudan,SDN,1997,11.31,2002.985,0.350705851,4.23135527,0
Sudan,SDN,1998,11.01,2033.097555,0.185253326,4.11402925,0
Sudan,SDN,1999,10.69,2039.363767,0.273290291,3.82070938,0
Sudan,SDN,2000,10.35,2109.560575,0.227390652,3.22544835,0
Sudan,SDN,2001,10.02,2185.040501,0.124824123,2.96223361,0
Sudan,SDN,2002,9.68,2261.473489,0.186304689,2.94690725,0
Sudan,SDN,2003,9.36,2369.23617,0.175430181,3.17703293,0
Sudan,SDN,2004,9.04,2393.418435,0.148799188,3.39271563,0
Sudan,SDN,2005,8.76,2501.960461,0.376264796,3.1765208,0
Sudan,SDN,2006,8.48,2678.340892,0.309245088,3.92670182,0
Sudan,SDN,2007,8.22,2905.681129,0.526917747,4.72342094,0
Sudan,SDN,2008,7.98,3048.296149,0.321022614,8.16712987,0
